,111CA,113FF,211,212,213,221100,221200,221300,23,321,327,331,332,333,334,335,3361MV,3364OT,337,339,311FT,313TT,315AL,322,323,324,325,326,42,441,445,452,4A0,481,482,483,484,485,486,487OS,493,511,512,513,514,521CI,523,524,525,HS,ORE,532RL,5411,5415,5412OP,55,561,562,61,621,622,623,624,711AS,713,721,722,81,GFGD,GFGN,GFE,GSLG,GSLE
524,0.00560877548655992,0.013452579732307065,0.03093859545345725,0.02109634793772135,0.015363856484621548,0.001476921572916979,0.0011014379280308098,0.010114397608024867,0.00025284608975507456,0.001786849401831945,0.007875090220440148,0.0028774119874895475,0.0021807635030353834,0.003612768685256587,0.0008484753544830067,0.006064289537242836,0.0019133640876823018,0.005331101182996092,0.005015675443464211,0.0034132113504729655,0.003453894196079796,0.005888459008353967,0.009245929090178032,0.0015172040483275517,0.0011033242291943479,0.0005552832689774226,0.0027228047309611845,0.002167997371710056,0.014396164537107441,0.011886294352901262,0.005728430650352373,0.005268617127444479,0.006706821542348106,0.0009247811626321384,0.0004452596836316767,0.008456308174963801,0.03278115563551951,0.046184701978429055,0.0039109541190742855,0.008787622207662037,0.011597620516602201,0.0014284708661020447,0.0127032355100719,0.003048542789405163,0.002543544746778586,0.007650685450246516,0.02218829525882318,0.30834353176259305,0.0404903805523528,0.006185154007604562,0.033065915908409495,0.00984223452499447,0.009981706825016624,0.0021971128908114864,0.004768677005662743,0.0003955829117310312,0.008538252528987492,0.00959718761046017,0.007154218756169052,0.007001790459532901,0.0818817330934676,0.006973922489813869,0.021028193915341248,0.009594751939973053,0.010934407000614075,0.005467116995736012,0.003813687798734128,0.006307763489519331,0.0,0.15210755089189784,0.003829461296478602,0.0007815603327546728,0.024251361599755272
525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007211133933141068,0.06901486126314785,0.0,0.0,0.0,0.0,0.0,0.0,6.644572032640412e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORE,0.05899809411211333,0.0013887907927462352,0.004437342593608307,0.0007963970609218496,0.0008941149376739535,0.00631069026147203,0.013111413426547173,0.009749757343439866,0.012288318725741647,0.004885078557542177,0.004766178671565747,0.0017961514095457872,0.010985962616517325,0.002582197447889191,3.073142481194656e-05,0.0023102269072524666,0.00010418595800845499,0.00129409217879584,0.013165329706175993,0.003918524122660646,0.0036737949049177564,0.00843370330919703,0.002467639756773101,0.0054134495827922536,0.021319219597101095,0.0001167593534599869,0.0005119881395416345,0.007881006959547094,0.04677292695398496,0.062477264965062146,0.09600676428299923,0.06379111176201496,0.1084525719407028,0.0011041477505964042,0.0023321179703299877,0.006730533410727117,0.014574506885629578,0.015814278972051114,0.001671907985752098,0.010637534084204177,0.1330670320584306,0.007615638685984724,0.03225103169946499,0.01786796311875693,0.024600348183344205,0.03525631485689751,0.04119691934200853,0.05000284158844551,0.0034891237502518565,0.003712150196351479,0.09345000072176894,0.025455726076905973,0.06149735422556975,0.007580218417590606,0.046538836955235106,0.05476326335679191,0.0203115822393535,0.015033968248274701,0.09484661268218458,0.04122308030216564,0.04361592513300575,0.10367511067127361,0.08492731639959732,0.050642091365643495,0.08160505245019212,0.01415484568517094,0.08658285672095666,0.05513213637848634,0.00040414479179787146,0.012822247600971306,0.011682816923778556,0.01172979160455514,0.010073675129331477
532RL,0.007354465049654127,0.002232581473471709,0.01442580562893778,0.013814870028777534,0.01608754858078124,0.001656105858438577,0.0014698528989234602,0.002722817900183337,0.010472050944945322,0.001832294284970521,0.005180439183704992,0.0035306352504224005,0.005080791498701952,0.0039990262696663476,0.0013046693318758,0.0034038086240643266,0.00209175123898006,0.0035786430427392816,0.0021997790683367224,0.006079613483378671,0.003648431488573896,0.0018694947664943528,0.004123419957233821,0.0037753386586137495,0.005415251015802124,0.0022341165067510252,0.005604065309572008,0.003021970013675854,0.014356273328056796,0.005638681622599903,0.007052087425993166,0.009439504440867162,0.009203979427462348,0.036293519097668654,0.04535990007164883,0.008478692578741537,0.023664954170836083,0.024967240067585182,0.000823953980693568,0.005232660664704461,0.007272983739324806,0.006027083817827851,0.018310827345160756,0.01270947988584787,0.017250614652206318,0.006622056777763474,0.009340639198106505,0.0029282741111283455,0.00011864629349380478,3.7264216665856955e-05,0.0021025446553360186,0.0138414947882738,0.007498823183064944,0.0030969024831560368,0.008044057929876327,0.02892522484438372,0.006985380745483269,0.01325196472478756,0.004931886190973727,0.003921454600810891,0.005245189236657877,0.002584158082184708,0.0022710855235966074,0.008709582069349624,0.009837600807413565,0.006630604402025811,0.008163300998650435,0.0024517675114358707,0.00018109726169112913,9.943110948347126e-05,0.004517643244465154,0.002430965745666913,0.001079696958834991
5411,0.0007742375343999438,0.0010827539112684718,0.0050701525861385766,0.005889013730308622,0.017633366712549586,0.007328985958261268,0.00653450835257984,0.004363593476645152,0.0033444088384751765,0.006037462185784455,0.0029856743128691856,0.0038299191861677407,0.008045056616020679,0.002741513017935398,0.002813023223189612,0.0006777560914837749,0.0011116559993352719,0.0012689905706814628,0.003910787454501192,0.006167572144380271,0.0010450365127199215,0.002957840528806662,0.0026700758533693557,0.0041907831704307615,0.005431058583064457,0.0019543472324175097,0.0015779283460476347,0.004697661881771815,0.0065761838793322565,0.002578062191353564,0.0014364561286450608,0.003535342535881513,0.0033429828507395834,0.001066494452208375,0.006153503195518961,0.002653128920881935,0.001216364610657165,0.002899389711609199,0.00237683690222683,0.0029538969975109117,0.0016542166046360175,0.005442546541306065,0.0058234553500156475,0.005495282193452652,0.007067850375650225,0.004478711796458775,0.01221072380750209,0.01971563697319626,0.00579891838998364,0.0007628306895332577,0.014082507610873842,0.0016251305244925338,0.006196145690497114,0.00790048899521545,0.014328927036718725,0.01521257193084831,0.008212524424877087,0.003931336762147001,0.0013517211049624786,0.005328500193019972,0.016920361235018052,0.005157158167856848,0.003958385686197624,0.005403940032777003,0.026587840952476082,0.002344279668932855,0.0026691872287743436,0.004802755828627109,0.0013479990713038594,0.0004063564351648835,0.01020605879292427,0.00381847103303079,0.00219565162839649
5415,0.0007613224655099178,0.0005950021601739445,0.020299077667097768,0.0025710492532606106,0.00021356140662814988,0.0018584262493931897,0.006594604192045179,0.004755034006309792,0.002580695516465666,0.0016306685568862865,0.0017862733957826977,0.0013019753082359994,0.0035903996893299358,0.0058192108986258925,0.0009594682527438586,0.0007171884164497759,0.0006450128891319211,0.004237238897417716,0.0022239129003474426,0.0025248198002723573,0.00102427062105181,0.0015907106688630782,0.0012502338226319531,0.0012081999288925227,0.00491924392694966,0.0013080557223924087,0.0011986857825901358,0.0017526662653771295,0.007291854489281617,0.01348810849027895,0.0031991346557863265,0.004265628058594263,0.004694769879040863,0.0005113039148967593,0.014493425572705299,0.00013486121504177433,0.003233064136963874,0.0023651986913394776,0.00013280044849508152,0.0013317466622782622,0.002353955675812053,0.01517481412679412,0.004792132943919231,0.008518254330312412,0.023770334884687556,0.009091819575622894,0.012715642042836312,0.0031012741690929174,0.002404019616977945,0.00010042269159496926,0.0015027463358207238,0.001593086563074728,0.0115054583610474,0.011358023394117714,0.009089282031829678,0.032339534488293936,0.012348090931658794,0.0024428380236161487,0.005596192576304518,0.005405796787395799,0.011257937651498786,0.0052271337425815355,0.005519175719587141,0.001376065154680515,0.007007643221822969,0.002900087970400041,0.0021937386461945603,0.004233131643359585,0.027562724184637302,0.025039748625642854,0.003964519434239467,0.007821164742030767,0.006350178925417521
5412OP,0.0035334621795936176,0.006423433664106248,0.017630699079450727,0.023231458321526077,0.029480633246208327,0.016369918942937767,0.023983022425003307,0.06006149286583844,0.026440835422525476,0.022475810912142312,0.018316985323028626,0.020317095632145104,0.02359998861192436,0.01221852208690993,0.006191828868604424,0.01037376356985472,0.005174781305367444,0.008163228504744817,0.027937390975403018,0.02472275649494103,0.013556306714117124,0.019252450999496885,0.01938845868395158,0.0149477330694076,0.021097886862249983,0.006149690808217414,0.009635885092302093,0.02093182535803777,0.04632397352242217,0.07941640283790202,0.03096754216294273,0.032376429089390646,0.054922470026146225,0.0034773485831263865,0.025443829705112546,0.02062434456400756,0.013982692698298362,0.019118097760608823,0.027157042128536913,0.010331004397342108,0.010068995800443549,0.029471281731795397,0.0716050448863114,0.057142321083343765,0.07243040772726171,0.046268893356040584,0.05043906035807991,0.022228721706793138,0.010110769155464192,0.0003953123217890625,0.07003963603798533,0.017864291086191884,0.02224159432462555,0.03699914560545129,0.07153482993411353,0.07212833967796334,0.041993981702834145,0.020355512434212263,0.011298867821870744,0.024377735108296075,0.03641958288709978,0.027577558088395748,0.02318175557432049,0.021899254224487182,0.03258070528790016,0.03156982115994964,0.030066787181253385,0.024219657495178626,0.0416535832782433,0.012003595701512867,0.015033399857864957,0.018387573109145464,0.03766200650160092
55,0.0,0.0,0.04741272785470533,0.03741587939069546,0.0065492806466124045,0.0,0.0,0.0,0.005083728530710005,0.008615158524080688,0.014808877252383189,0.007502568869650154,0.02634640133011161,0.04801763471273698,0.04358534992375948,0.011325511740084988,0.020750542241801298,0.01063295920675461,0.008043038610928236,0.021289416652144146,0.028771923978398433,0.020882830586288367,0.03698154427633817,0.01516720940279987,0.011087078330108231,0.014365178558520035,0.026892013072233767,0.011235060210730294,0.043184361847750714,0.007678102272545946,0.014551429766828581,0.08735660190758752,0.025180773899000156,0.0018304304467271887,0.0,0.019248516285392384,0.023433955352534726,0.011436865534357243,0.0,0.015845077503555825,0.0035937019336942694,0.014374990617340681,0.005092922340091074,0.0025779222894353223,0.0020950056097384126,0.004994261894269712,0.021110473539584007,0.0021863150157005293,0.0020247044775764133,1.8517105159621766e-05,0.0018514758999572322,0.014858975333516601,0.017424418276082366,0.010124275393430247,0.02067405318594185,0.0,0.04948839989934127,0.028680464589141242,0.0041225289075286055,0.023492208318775926,0.0098616413641982,0.01586618081063856,0.010962112673028065,0.013171597062555105,0.012888316219901242,0.03246257888161955,0.08174673233618182,0.013531386369226926,0.0,0.0,0.0,0.0,0.0
561,0.001598243066398149,0.0009477025393284049,0.004375785264266664,0.007863392012733386,0.008447808980001397,0.031248746710529112,0.021241526198092806,0.007679103190877847,0.005983105205009994,0.006488729999601768,0.010588532448451728,0.013749745409143083,0.02085118302493346,0.00574333198561447,0.0021490412810344587,0.0037194979330658143,0.0036122102316747673,0.012432444866178977,0.0050636124549224846,0.007967088522547993,0.004706274165711814,0.007284885890261062,0.019939638122086094,0.009271440050267454,0.036644479392026384,0.005131780658914104,0.005301009020197389,0.008540861834606558,0.03744612043888242,0.028096661732618183,0.018339171505219087,0.018300986363298282,0.031871872780384496,0.03345953873836979,0.017760549191041693,0.12789959050000693,0.04267959270959857,0.0733521911152481,0.015789801891205726,0.03476653712274201,0.03536749009447577,0.031422298557537275,0.022019556073434313,0.03157143841984459,0.079085002232671,0.025882017935751886,0.024401010765917226,0.007932663722993618,0.0015150994560487244,0.0022898660643546737,0.09275923685459518,0.03498383535436446,0.027399902875517922,0.04501414349635625,0.03763019227259813,0.015618534072036012,0.07497327476337075,0.03360040224755829,0.012944667191622863,0.026585684455187646,0.05821796020069533,0.04072710800091935,0.018554669654427224,0.025750715288932226,0.02242972514705633,0.024059066893360754,0.01851886423301532,0.017807686674814166,0.01933733015840144,0.003374455092274507,0.024549116458166688,0.01643608463301809,0.018740115468932853
562,0.00047762354710273957,0.00013867470789583224,0.004126331932293964,0.002500476915939479,0.0014716213335392932,0.0010183891023781732,0.0015613449255403892,0.00392101743655641,0.0015151901183417078,0.0008588884124060019,0.0016474710981483232,0.0015910917352387481,0.0009636303543509222,0.000549909596825271,0.00016590098099274485,0.00046501788218541806,0.0002723444811373999,0.00044379054164776413,0.0012001348165782992,0.0007234077285607196,0.0013784155403245564,0.001469702028691784,0.0004213974117482548,0.0014767294269479674,0.0010311008623102827,0.0010701919789395415,0.002358675115241587,0.0011893107837461477,0.0012853074296288569,0.004226909309040149,0.002145451481490487,0.0012174830462524696,0.0017983537978740883,8.384098471892908e-05,0.0009330688763284985,0.001015998692901422,0.0026356402354589022,0.0012401660446560412,0.00025009593888808174,0.0016501060537131946,0.005331866771870022,0.00031250281235540764,0.00025490818859929333,0.0003059273778882682,0.00016983850967643656,0.0006980648917919201,0.00016055374747288767,0.0012870117440984077,0.0017073949110828967,7.0586806515417945e-06,0.008951373526541097,0.0008938453106795015,0.00031628460744600567,0.00023314240661531863,0.0008742390381665924,0.0010244159438924766,0.0020440332274918667,0.08043957266996361,0.002042031423738121,0.001975574757133608,0.0028130697582131403,0.003371355403585233,0.003130129161181564,0.000517046397810629,0.005349243862662676,0.004553100109615247,0.0026242001539373535,0.0024424024622530663,0.0005878864069150082,0.0004241556152034815,0.0017518820736351231,0.007166608333741262,0.008397486311985681
61,2.5568168219663347e-05,3.906196876564216e-05,0.0,0.0,0.0,0.0002672827237795271,0.0007821423126775284,0.0,3.815757962740009e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000728743032705429,3.814460107298023e-05,0.0,9.10891692131803e-06,0.0009990731356209425,0.0001479308847377204,0.004253043003818881,0.0,0.00464185267340108,0.0006314813357036103,0.0004159026347862713,0.0,0.0,0.0,0.00013205634223324787,0.00021127399544708538,0.0,0.0,0.0,8.531205583441249e-05,0.0004079007017886361,1.8184152887248367e-05,1.3567460636809957e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00010660403275550466,4.714714034198597e-05,0.0,0.0009265710251532401,0.0,0.012149850128697745,6.691154250763255e-07,2.0712530189870215e-05,0.0,0.0,0.007992935276067738,0.0013200224021773534,0.0,0.0,0.003744146788297859,0.0014869076028268065,6.597949859344191e-05,0.0010897782934692825,0.005385370022510358,2.652532248325002e-05
621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8713863877481505e-05,0.0,0.00014140502012684,0.0,0.0,0.015482924816300356,0.01761593182579754,0.00041488899525759615,0.0,0.0007965574000266913,1.6757188477367464e-05,0.0,0.0,0.00015739482120042363,0.0,0.0012390824229985575,0.0,0.004317116228197234,0.0
622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0759614055601475e-07,0.0,3.123265783054973e-07,0.0,0.0,3.4197717490501566e-05,0.005555513438132661,9.163809046466454e-07,0.0,1.759386243508889e-06,3.7012231492643314e-08,0.0,0.0,3.476438524207891e-07,0.0,2.7368078804167487e-06,0.0,9.535376739033102e-06,0.0
623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.262957119495764e-09,0.0,2.3985443255500625e-08,0.0,0.0,2.6262491549270396e-06,2.988054687318948e-06,7.037442124866887e-08,0.0,1.3511388988135975e-07,2.8423926744969677e-09,0.0,0.0,2.669766992166258e-08,0.0,0.00705826416194623,0.0,0.00045272612096004225,0.0
624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.259693576226743e-05,0.0,0.0002878837081466349,0.0
711AS,0.00012544129610957182,1.7536044987784036e-05,2.795500806328441e-06,0.0,0.0001033851021313718,0.00020054884127098123,0.00011762229838098215,0.0009384143325959352,8.165318402061828e-05,0.0002840577871386722,0.00029725160277681853,0.000264783337924274,0.0002344294754841615,0.00018750073134139538,1.5476260242963385e-05,4.66969904941839e-05,6.333816857861774e-05,9.921094830172026e-05,0.00024715604533240493,0.00023077451013682164,0.000166539609616218,0.00018137215424810673,0.00014387655126269175,0.00020146618574858505,0.00045872649120790607,0.00012540967139331745,6.558444006292058e-05,0.0003353189642387634,0.001048484079107212,0.0029054568808746834,0.002427949436064546,0.0002649591823369214,0.0005566150430304559,0.0003194450481169478,0.002718974487679355,0.0,0.00038815218285426673,0.0003528553817285115,0.0,0.0015852997447760183,0.0003240942869977154,0.0005696533131677702,0.06435366801417405,0.028131227892757904,0.0007553633826707869,0.0013450002962326587,0.0011465977300578745,0.0002896922676993069,0.000733271844001041,7.140817144699121e-06,0.004442686335310402,0.0007489306202873349,0.001837693548500522,0.0008814284387281306,0.0030237230954559833,0.004959787341562503,0.0023580130507735602,0.0007565149528190198,0.0011008502111753654,0.0007804008091991803,0.0010160347522894296,0.0009894159892840032,0.0012918004122650351,0.11389394140997977,0.005905001489068051,0.0008438511669585802,0.001757613629203628,0.003783043542012209,0.0016299802721813671,6.964726424316776e-05,0.0006782547349980376,0.0004286954375749745,4.121994012358561e-05
713,2.8330069598321438e-05,0.0,0.0,8.703555828138535e-06,3.969300613435971e-05,3.4782511814142066e-05,4.559074058820103e-05,0.0,2.7246726337873242e-05,3.4367428355923314e-05,4.3894174637522214e-05,2.8108534246389247e-05,3.7686962352374356e-05,2.501507109593133e-05,2.546509313637999e-06,6.403049969515481e-06,8.869658110652784e-06,1.4840418920741272e-05,4.280819114533266e-05,4.1051152081039524e-05,1.8606918602649494e-05,0.0,0.0,2.1809103883255714e-05,7.899091129650653e-05,8.70162226419197e-06,1.1414040409611161e-05,4.037148819254216e-05,8.159760460633819e-05,1.0244408751625626e-05,0.00010195228863374545,3.5735378719679927e-06,0.00022619950904024486,0.0,0.0,0.0,0.0,0.0,0.0,1.0032687537614943e-05,5.6731304081626694e-06,4.711418399013676e-05,7.264072008763257e-05,6.110872373221504e-05,0.00016320870939420963,0.0001313677302658402,0.0001590995940831926,2.5440154896963508e-05,3.8781868759364286e-05,6.9763904629020996e-06,0.00017225360708605428,6.0210705462391975e-05,0.00016922563713064025,0.00015400392655187485,0.00012347642459935437,0.000637700065128957,0.0003702174323710571,0.00012144311433761721,0.0001621289098860691,0.00014976158841614542,7.94420316693414e-06,7.691405327177576e-05,0.0001124446356326779,0.0007239636702935351,3.762347677846771e-05,0.0010989364586143661,0.00026240108521865613,5.42961451943491e-05,0.00011877505680938636,1.9758561052182557e-06,0.0,0.00014274845983822262,0.0005719866174700124
721,4.960886635719388e-06,5.948432811066291e-10,2.25480911531664e-05,0.0002133222238516166,0.0013203184701667105,0.0018333298395561467,0.0017643813672920455,0.0005219927974834873,0.00024236907901032398,0.001204542164226168,0.0016368063797904252,0.0009257541198757173,0.0013094776426202518,0.0009145604547104441,0.00011858719948025796,0.00029818073588059815,0.00031250258130504,0.0005122600362910348,0.001600057290328353,0.0014337685255571071,0.0006488362291830189,0.0005485929857037692,0.0005318874371480671,0.0007430047212020352,0.0034633722726826544,0.0003001081100819663,0.00041836126032193075,0.0015543315926998618,0.001156615131413802,0.00013391759417870737,0.0003470630047711656,0.00020145226485119566,0.00028690061257594313,6.114572875596775e-08,0.00023530809987925696,5.768090246954395e-10,4.631221591623488e-09,2.7645285696780818e-09,8.965794208496294e-05,0.0034794681024502404,0.0007995204473526774,0.0017807558717972557,0.0030139730945165206,0.0023332275570545095,0.006243906235928684,0.004980799264442195,0.00608719614001429,0.0009394028408450663,0.0014310831538376597,0.0002771843627691415,0.00654767511928356,0.0028998481109077734,0.005091822757267437,0.00561242329658038,0.003766044070328616,0.0014112133146364462,0.008713182513856126,0.00586936294485568,0.002305454617916974,0.003746954050576059,0.0003115512735292759,0.0016770262854091788,0.0021158961996381124,0.0009144255097928469,0.001244900994261626,0.001235608316768407,0.0019323670315468371,0.0014458217134923808,0.0014743536340550848,0.0009298116265893248,0.0004484258512200828,0.0013710072762123653,0.00048485625834371744
722,0.0011732108316738063,0.0006025238975522779,0.0001384265549447913,0.000545232022760184,0.0026328263185180847,0.003668988607302661,0.0021589863882514083,0.0005211907090538543,0.0002763988992705589,0.001815222855477711,0.002164360635856734,0.0014889556669842507,0.0016665106527913019,0.0012905222346454447,0.0001814210691588238,0.0005584183735150082,0.00042898480186219913,0.0006805458469495604,0.001958698603999115,0.0018089714770717128,0.001044076445807548,0.0010793633819405604,0.0009208440243396728,0.0011519158028462232,0.003212664233862618,0.0007191799204822919,0.0005391399915942394,0.0018843987827703696,0.0030043907342422608,0.004286778058080037,0.004494397204640671,0.0035905927718849168,0.003913177486593212,0.06193524240566481,7.07561462120603e-05,0.000584256782822307,0.004691019924814532,0.002800224162569766,0.0006650027999389396,0.006864152779876865,0.0012612924648978553,0.0016813247649580642,0.004448585963407917,0.002242464553947655,0.005646680878154119,0.007986958742506458,0.0065567910574874,0.004242444231517523,0.0035515930921851766,0.0016444031597971421,0.020845134202341478,0.00468896977292472,0.009277327089509575,0.007344469521595164,0.009751930213113522,0.006060903666477519,0.016875778830022,0.005500718044205011,0.004048188564280473,0.020544833362594397,0.015199850913731036,0.03616451398012033,0.010198523474659903,0.0033933918539414635,0.011126016034126792,0.03648464572425042,0.004051111117753883,0.0048561905347617,0.0005914228612355501,0.0003106559974599931,0.010573440640298018,0.005982150593099711,0.001491262482685358
81,0.000842051871555439,0.00551643277943601,0.0006316425061436184,0.0014506640847161323,0.0035719211524379057,0.00046405996541331885,0.0020925976326425875,0.009200971003845787,0.00466518446929681,0.0042710343866759785,0.006486162113147124,0.006502025841992375,0.005369115697531328,0.0027694394403260892,0.0011640471267122033,0.001804956140767224,0.0018098328282187817,0.0013277377660820555,0.0028731372704071494,0.0029998974894442595,0.0029013907100691166,0.003515661429101735,0.001305722709778285,0.008879130012271712,0.006368934068852171,0.0022424728100255645,0.004716527172961875,0.005145968763788723,0.0144929654455914,0.010771725433240911,0.014768064509341813,0.00908702065366048,0.010253137431528664,0.0011419850081759862,0.0017767579257189046,0.0017686130804326853,0.03352140303108287,0.017862463778912478,0.003747847514960155,0.010709748184501447,0.008435049902666407,0.0021429076955865713,0.001795252251045849,0.004604506750965056,0.007912388164050451,0.006283949506233554,0.005330025287375194,0.0074250430572159075,0.002920524512668027,2.8590532011303276e-05,0.006962623436769779,0.019169484090397117,0.003464097365730762,0.0013857563219407847,0.005248480474680298,0.010739583554781502,0.011636731422412243,0.02132078509738899,0.0034421468740193344,0.00547780888011746,0.017744485865011907,0.00741784371318244,0.004241822400147111,0.005277645634544808,0.009382495219676941,0.007559846568428244,0.013418337665224258,0.01173160032182366,0.0038487483374397627,0.0005214412716988233,0.012108184202848215,0.010661841790645143,0.004926865033302747
GFGD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFGN,8.256042440079932e-07,1.3198898764956983e-07,1.3311067503633197e-06,2.2359553066340475e-06,5.554480156926529e-08,4.716508801545405e-06,1.236194479022613e-07,1.3457659957864414e-06,2.1849166273699698e-07,7.71111751134285e-07,1.4718520832462032e-06,1.8254109725745328e-06,7.229620053027777e-07,3.4790433846675734e-07,1.4660707147474116e-07,3.7100181563221496e-07,2.7232873741667105e-07,1.9382614826634158e-07,4.7075554218000037e-07,3.4284298153113347e-07,6.227628614582086e-07,1.1720884581794816e-06,2.44294910629067e-07,1.6590702892356107e-06,1.0292428055287156e-06,7.100395390554063e-07,1.2491446631878534e-06,1.1848246054780305e-06,6.051699799813939e-07,1.3988945498476027e-06,2.820508397128944e-06,1.6950841243218068e-06,1.2635486899306177e-06,1.7347583113756145e-08,9.049409384425223e-08,1.523782533333876e-07,3.0534074749937417e-07,2.0356747362790063e-07,4.5027011873914183e-07,1.93769391662137e-07,5.252008221242557e-06,1.1022110283637603e-07,1.9658825369352104e-07,2.774133647606695e-07,2.670324310089207e-07,2.0719526231684058e-07,1.0303314592327863e-07,3.384114775020762e-08,5.447458412204781e-07,6.786233168553969e-10,5.656195845873682e-06,3.136300531418406e-07,8.066037480391744e-08,2.929220286793486e-08,1.4438703511736425e-07,1.0997060940190529e-06,2.0429236320287808e-07,2.7635717094306094e-07,1.3383437170432758e-06,1.624434577663871e-07,6.090817506804657e-07,5.857905311343118e-07,3.298327298239896e-07,2.5529432242707254e-07,1.0200081264889053e-06,2.22256724809544e-06,1.7211337376143867e-06,3.612626780666712e-07,1.56733552145341e-07,9.805081367716781e-08,7.498207790506078e-07,7.077070002794036e-07,3.8253862642539453e-07
