,111CA,113FF,211,212,213,Hydroelectric power generation,Nuclear electric power generation,Solar electric power generation,Wind electric power generation,Geothermal electric power generation,Biomass electric power generation,Other electric power generation,Electric bulk power transmission and control,Electric power distribution,Coal electric power generation,Gas electric power generation,221200,221300,23,321,327,331,332,333,334,335,3361MV,3364OT,337,339,311FT,313TT,315AL,322,323,324,325,326,42,441,445,452,4A0,481,482,483,484,485,486,487OS,493,511,512,513,514,521CI,523,524,525,HS,ORE,532RL,5411,5415,5412OP,55,561,562,61,621,622,623,624,711AS,713,721,722,81,GFGD,GFGN,GFE,GSLG,GSLE
483,0.0012949466820126399,0.0003486314795864171,0.0010163659213933097,0.0019977232883262815,0.00032863798468919976,0.0005419254233425635,0.0009685875007508795,4.43386787864568e-05,0.0009786731926519046,0.000986431709312448,0.0005132047469371303,0.0007425047942071739,0.0012201180061851761,0.0012201236203740885,0.00022466189216860188,0.00019416794929647327,6.060239084724381e-05,0.001514587728094366,0.0006602307207798616,5.86699691116374e-05,0.0022037757832237153,0.002418179773108582,0.00034800048326668356,0.00015353804735455153,5.226977156589141e-05,0.0005025250125742575,0.00011111037246041113,0.00011647049708484552,0.00019411812266199952,0.00026650944725008924,0.0010457524813048942,0.0005606113485075613,4.7640293180511055e-05,0.0007743596370649609,2.1529636698004334e-05,0.00012924015799799777,0.0008720106473743595,0.0007354110035794477,1.2408382373241828e-05,7.487681656468359e-05,3.2197345376990926e-05,4.498169359422864e-06,2.0944365394236245e-05,5.099399098364007e-05,0.00016396485362618323,4.4663021681507625e-05,5.352236319377452e-05,2.13416592059664e-05,7.115667163804671e-05,6.987900950561865e-05,5.708541207107426e-07,3.406822685424658e-06,6.863699332409762e-06,4.1533808700790365e-05,2.3489964398804157e-05,6.855901201509862e-06,4.868907541851769e-06,1.7955918715965904e-08,0.0,4.4333660437059515e-06,5.879336105619734e-05,1.49131394217907e-05,1.7730835281385432e-07,7.2895382704646445e-06,0.0008074289136769963,7.163670848922527e-05,0.00012429006802539995,0.00013842939020354455,3.723642365279776e-05,0.00015141810998137444,9.508039752932183e-05,5.042930217112897e-05,4.413572903973311e-05,2.1716262467126284e-05,7.416575035029667e-05,3.373705206636992e-05,4.751076738051554e-05,4.464438317540884e-05,0.0024040573582990842,0.00024334915022644916,0.006517042512314303,0.000325439568723037,0.0007679510226248869
484,0.020890892817363733,0.010327598171124504,0.004141742935301637,0.011065482040000532,0.0038655986496732367,2.612208866047477e-07,0.010377123231928137,1.0446678703845325e-06,0.0008059027210953376,5.698399294012925e-07,0.02113029687238938,0.007954948565629926,0.013071937122730342,0.0130719972712767,4.4529595248012584e-09,2.933923051439717e-09,0.00014557549409800787,0.02944292843501661,0.015083736926852642,0.021624360051673633,0.029925852718810413,0.03227844825757515,0.012294559351435664,0.011734891176446457,0.003253803265330115,0.01164933265958421,0.012976870779847858,0.007014138447821556,0.018824197717777325,0.010394996568022953,0.03493664518683927,0.017444083407008648,0.014556589642463973,0.01951183279983886,0.009760314972499837,0.012579457916483464,0.009828458351767527,0.012708773463580493,0.002847085216277438,0.007833594871463291,0.005297785435630093,0.005010709834249321,0.004666488584396476,0.00529430924705696,0.005946237356851558,0.004484391835614908,0.01516662772388917,0.0025706453160206427,0.000730718839236286,0.013541999623003993,0.002068959338302035,0.0020518322694443006,0.002532105843542675,0.0020864437421532238,0.003001431377579912,0.0003830976920448305,0.0003649128111781103,0.00013307453903522963,0.00015233680398191187,9.9547759748518e-05,0.0012224786055407295,0.0011935533895282742,0.000489197580918884,0.0006100392946228358,0.0021548441444567295,0.0007863032539469757,0.0020810521186634687,0.005586746469446402,0.001823543207507026,0.0016933086590178777,0.0019756268954164097,0.0025325216198272523,0.0037272371185006477,0.0012700379422214564,0.006723668020520497,0.002279503776292767,0.0029260830445043133,0.0027594506309748775,0.0039188018295083765,0.0008594230247077184,0.0062294533921823545,0.003556468497194536,0.0040722331601663435
485,3.881648556338115e-08,3.0409470462368335e-05,9.57979091110512e-06,9.23291005405302e-05,0.0006247122801905039,0.0004583491929732849,0.0008192110577778616,3.7500727524325435e-05,0.0008277413251251636,0.0008343033163085557,0.00043405784533566774,0.0006279950313172983,0.001031950300500371,0.0010319550488639764,0.0001900143313672108,0.0001642231920259245,0.009037899776767023,0.0002175443632650899,0.00036532991692020373,0.0005868136497437843,0.0007960747384012298,0.00045290841487430496,0.0006313741735470857,0.0004420124005472086,5.5581084029607215e-05,0.00011980010412422835,0.00015327837012865867,0.0002442208832840567,0.0007792039305735672,0.0006881990805251005,0.0003103995456707391,0.00020698253481928684,0.0002460514853379213,0.00036299761213873856,0.001195784671017131,0.00014498727658405464,0.00019959461528910172,0.0006331947058403776,0.00042832260802774005,0.0003277492901952245,3.191033384657722e-05,8.94857082486321e-05,0.0001298162021945875,1.7003558404378363e-05,0.0044831716722478565,1.1245297294441965e-05,1.5883563505457506e-05,1.3662980450465798e-06,1.6063433976383192e-05,0.0004439077068484684,5.406749298690828e-05,0.0006965764117001205,0.0010688047683990204,0.001666255423617951,0.0024239603681609954,0.0021125949644304398,0.0024015167743585268,0.0008697920848622933,0.0005643002560330559,0.0002446529154446706,0.002651280949217307,0.0012772643406521575,0.002166433399775402,0.002143072026135493,0.002771221760785767,0.0002821779673953891,0.003922790543444797,0.0017766465180713534,0.0013191914592502942,0.001867291733374235,0.0016930133390208925,0.002681515070646923,0.0008224442548269689,0.009103579181285189,0.000572506954586527,0.0005331290637255481,0.0006114967038777323,0.0005876924395460613,1.7256158706795145e-05,4.128960268376906e-06,0.0001624121093247215,0.007079941003342767,0.0017826620614084098
486,0.0003385092741927156,0.00012421984919209664,0.031123796650206922,0.0006102160587323723,0.00016041901477325377,1.3959005818390515e-06,1.6049013938473232e-07,5.582449807334158e-06,6.843261593618229e-07,3.0450853273841202e-06,2.4102576066026667e-06,2.4796205169447974e-05,4.60013714893999e-07,2.3684319944949246e-08,2.379552750305553e-08,0.0837327082614294,0.06758021692931157,0.00024598370505796114,0.00025771117580093906,7.609070335301884e-05,5.399069831598038e-05,4.3217562613192135e-05,2.1814449455691664e-05,4.3589458542026403e-05,3.132256552192561e-06,3.150350970816408e-05,5.454926982597607e-06,9.127003610948164e-06,2.6327458628243e-05,2.5246862320953625e-05,2.6007813553890905e-05,6.11801677332667e-05,0.0,9.657225654418028e-05,0.00024829873572783763,0.02138186875597064,0.00040714533317715105,4.965772468831071e-05,4.202544830851359e-05,6.720439625860788e-05,4.1801106894815585e-05,8.791043766487624e-06,2.2375127479408267e-05,0.000864836403728901,0.0012635554227453374,0.0004875510710585711,0.0007134396897521974,0.00039908254389859975,1.799779694613543e-05,0.001085955467533421,1.3956124014346679e-05,1.2200289087494743e-05,1.2764216391205703e-05,9.395616544638984e-06,2.0589735722244838e-05,0.00011598424804080118,8.166825529912062e-05,0.0,4.7702461513580436e-05,9.032734224205739e-07,6.438614128440032e-05,7.406035221888986e-05,2.7388271417922613e-06,2.023015973255817e-05,1.1151912791985277e-05,4.213631045089043e-05,7.522710213929336e-05,0.0001867217746688883,3.0944754101549184e-05,6.3835044536870275e-06,4.125755497517688e-05,2.7593357931545322e-05,3.12310902365472e-05,1.092625222941112e-05,0.0001156940414712858,6.865846161347161e-05,5.132551021457667e-05,5.433382513994418e-05,0.0004351451273883977,2.1873076916519014e-05,0.0047820403471818965,0.0006773141357999676,0.020614433488821134
487OS,0.0001016168095047916,0.0030512313839990966,0.00013749567592377727,0.013218414982357016,6.097689396265394e-05,0.009253019696644698,0.01653799367280549,0.0007570537392466051,0.016710200219674724,0.016842671781968226,0.008762633062186246,0.012677780354491975,0.020832711397497525,0.02083280725607575,0.0038359538485934494,0.003315289857072601,0.008526890583255977,0.0012376352554596777,7.118823474700681e-05,0.007296490047507109,0.00707943225180029,0.0007970294536745252,0.0004364918811699197,9.286855899222223e-05,1.4288429803145798e-05,6.931657809787137e-05,6.596653903289347e-05,3.1211586230692126e-05,0.003722692334196862,0.0012177369608804343,0.0007832736305586679,0.0012110958242469996,6.184164606226797e-05,0.0023464859554289262,0.004237758645259796,0.002064594373229057,0.00028764900072823774,0.0022152934140069564,0.0216666495080189,0.008306377011066804,0.003560830373754431,0.0023156214673492386,0.011156936095112594,0.07084962597380491,0.021030653338528615,0.07976956898576251,0.11179110343444723,0.009058684196836458,0.006114589122528069,0.11652370498878392,0.007148840408279133,0.005174175288482956,0.007504952924659679,0.00039625525467353815,0.009428948708613102,0.0005610120729612917,0.004150781029293595,0.0002277722741839574,2.2951182196376273e-06,1.2554391323741414e-06,1.3683000450159943e-05,0.00467816632042469,0.0022265958694312874,0.0008636488157096228,0.006045936925150517,0.0006147965173640878,0.002913500968488874,0.012052677814806631,0.0013894388431745111,0.0016960656756858396,0.00285040280573578,0.001599728764716489,0.00426933863510176,0.0033512830107956925,0.004366692995018446,0.0004971239877808591,0.0004545417241011419,0.0024942724406463073,4.353883062132664e-05,0.00013203702821257783,0.005709223206011112,0.0003307168392635032,0.011203198177810438
493,0.0007442225954678085,0.0,2.828921709707955e-05,0.003243780101682611,0.0,0.00022716764917989155,0.00040601849644451306,1.8586161478707333e-05,0.00041024627912607985,0.0004134985421035719,0.00021512833849091065,0.00031124774985546446,0.0005114566086926992,0.0005114589620831148,9.417516083571267e-05,8.139252134675752e-05,0.0005126686210770028,0.014653954437513186,0.0,0.03156073284631326,0.013420545009972267,0.0006785157330271163,0.0044883229755085605,0.0016358867382242851,0.006555812963739031,0.0005670631747469535,0.0002822924713494262,0.0004593925150843909,0.0015928112470087014,0.003477755284711362,0.0040426545388168025,0.026511406017748904,0.014753791942266148,0.01727570367068114,0.01976673848337699,0.005140578000398547,0.004317782639931982,0.021679734970171647,0.01097309176187236,0.036840609974015594,0.03259092967565788,0.03949376412094565,0.023611596480552957,5.877528957380883e-05,2.3617858369071728e-05,0.014587528046072447,0.026923664097165338,0.00203742140832443,0.0002159735633536252,0.0036280784938048385,0.07361157611367156,0.0016043380150055587,0.0018380471603336207,0.0006964500763713647,0.0020975793267036928,0.0,0.0,4.282048241673353e-05,0.0,4.5163671121028696e-07,4.192585944100486e-05,0.0009208170459215307,0.0005231159840823219,0.00020414070275581424,0.0004922772932462073,8.103136625171236e-06,0.0019047502261669079,0.0007842314536093308,0.00023724311477854373,0.00044593338255042236,0.0008740087303951943,0.0005558090669068415,0.0009592406286939496,0.0009068789350411229,0.0006131784197978149,0.0005578500006094569,0.00230471281444301,0.0009021678882611564,0.00014295381441279493,0.0002940713674332001,0.0,0.0014131560762106182,0.0002697423510610617
511,0.00016547596553565728,0.00014232013382464278,0.0006894474355086277,0.0004631277453296576,0.0005541542813324009,0.00038012896881781225,0.0006794074461376831,3.1100988290755944e-05,0.0006864819687509676,0.0006919241141287164,0.00035998309516898334,0.0005208236587672317,0.0008558413751222667,0.0008558453131472237,0.0001575871692380919,0.00013619745294156713,0.0014035000976792868,0.0002019127396202515,0.0008091210939630252,0.0006901364204446843,0.0005638007782517917,0.0005864661985525806,0.0007969579866366213,0.0005332485320212506,0.00020641312610568784,0.0002845349123570442,0.000151494255887139,0.0005400222614000904,0.0008614598475060744,0.0008120116301715434,0.00032557010291704757,0.000501060326604,0.0005002275301787216,0.00045635436763910743,0.0011691707757254517,0.0001714154304663148,0.0002798335144489181,0.0006032424087249902,0.0019121647690693176,0.003216097849626522,0.001323859447833108,0.0012531562668497572,0.0020521001283212424,0.0001645793784098856,0.001303665924871137,0.00046769788554427337,0.0004951327790120078,0.0005754591073351238,0.0005209997494765652,0.0016720753335049672,0.0009321095212883339,0.028751632400219218,0.001829273202184128,0.002362762669632678,0.007486970742187789,0.0017424909287189225,0.0025199865868468442,0.0006176457734007016,0.0005177601429042371,2.0384177015559257e-05,0.0015647770135249733,0.0016373717882104532,0.003528652231842387,0.0026418006219729624,0.003719886399978196,0.005211412823854498,0.003813331085313817,0.0008032255634824914,0.003394045610463434,0.00177396569421912,0.0021317089085432003,0.001053650386902239,0.0039060132829693453,0.0009367110649870374,0.001318069174492558,0.001084189529802907,0.0008266760884526943,0.001984715922656895,0.003327956155007444,0.0021352519389244854,0.00282693875704551,0.0036487480277450487,0.0012657759096156719
512,4.1000376324109245e-07,7.247519601070046e-07,1.9701930318839886e-06,2.62386814408604e-06,3.344977973387032e-06,1.2851427054705812e-06,2.296945497633767e-06,1.0514644111206208e-07,2.320863093704975e-06,2.339261937276606e-06,1.2170333933977803e-06,1.7608043080294788e-06,2.893434572216044e-06,2.8934478859186624e-06,5.327718159758466e-07,4.6045731188516025e-07,2.199829511764096e-06,4.00700892173424e-07,2.9943520106641364e-06,2.550421799839813e-06,2.084050113013912e-06,2.3034106900511323e-06,2.675009788807989e-06,1.3838873658645776e-06,6.991454118992444e-07,1.1731264699093024e-06,5.870686513663292e-07,9.2236727135034e-07,3.1703836153729136e-06,2.8059143703593066e-06,1.5372584440533547e-06,2.171881198370845e-06,2.1860050238260198e-06,1.6949968125263308e-06,2.4064512443766797e-06,6.962464884114409e-07,1.0912105196968101e-06,2.3781840124057597e-06,1.7542883974414083e-05,0.00147888153277889,0.0010471214525015818,3.6515473881650923e-06,8.223666897608657e-06,1.7083622234336222e-05,2.8568097392883556e-06,2.3132307248882807e-06,1.2196899139873357e-05,2.1476748072992986e-06,0.0012198198238449114,6.250961992246688e-05,1.1328013740439008e-06,7.913890876062955e-05,0.1329825212831156,0.04446214052644989,2.8685421488706798e-05,2.6950985260315047e-05,4.557897886660086e-05,2.5171052671183315e-06,1.1555928976115298e-06,4.7189359023159534e-08,8.686916690068381e-05,0.0009199697933535265,2.979751255643541e-05,4.0795176102441906e-05,0.0010724940122890528,0.00028873374575268216,6.670368757749891e-05,2.343327941655518e-06,0.007576449357853144,4.3606266141483156e-05,1.9210006617364745e-05,0.004553158978806762,0.004544832512756876,0.0007957648671271705,0.0002912438632567244,0.005072356222894869,0.001543171540117638,0.0008861844672001897,0.001866405666739999,0.0004821649204774462,4.643733603628618e-05,0.0002690830445702277,4.48503053238904e-06
513,0.001447503679136169,0.0008674214160299915,0.00485101081824901,0.003747988085633762,0.005095649594331212,0.00247512592671358,0.004423811713081,0.0002025072245987121,0.00446987590648809,0.004505311235616785,0.002343950514485498,0.0033912283640725165,0.005572622321595775,0.005572647963176584,0.0010260940898864873,0.000886819670640764,0.002110803764392712,0.007175424221452495,0.005533489052372516,0.003226964427695134,0.0034895627405604757,0.0024853944481870024,0.0038239518287818616,0.002712293281844331,0.0008939077732198066,0.0017689014463638528,0.0009002124595350531,0.0014307572007370788,0.0037555064079517037,0.004277083432297359,0.0019418151430800592,0.0025095142694863313,0.0024814899274809574,0.002287280259332865,0.0059664350419302865,0.001072779508145498,0.0017254656094360197,0.0034621006152602404,0.012207634169133001,0.015177433255776349,0.005438699331258295,0.004974933965577803,0.013502841894030506,0.0016475664582178545,0.00333722813080451,0.0038911233677519346,0.013310878004917075,0.016709975678403585,0.009368046772796691,0.015421965230853384,0.004770348967758473,0.009475906526817653,0.009198989768960806,0.13187229535709086,0.023901696352244494,0.01326381477163606,0.013420798782111028,0.005531705206761103,0.004165873153552247,0.0011122416246314632,0.015759328262367697,0.005296051160008463,0.014548683515769887,0.010090071199553595,0.012019762552171182,0.013808605706599315,0.016738610150822536,0.0076683478103730844,0.009391770173186443,0.007830562616276173,0.006817171307519836,0.006138638916276919,0.007209632493701742,0.003905355502454642,0.010301385048217405,0.010121445680991962,0.007825449560788785,0.008786601342890233,0.008476893934966088,0.006616818598464874,0.006676720009847093,0.020277425685169742,0.004935359849693016
514,0.0002126133248049536,0.00036804668393160885,0.0012119295228157864,0.0014058323029369321,0.0017535645319841013,0.002595711186845202,0.004639334681200641,0.00021237314135600293,0.0046876430686040044,0.004724804765807436,0.002458145060902041,0.0035564450708403983,0.005844114008144891,0.00584414089895373,0.0010760842020715148,0.0009300244948963305,0.0015085454036146248,0.00013064428317019914,0.002135176906492805,0.006534137910017182,0.005255160909250415,0.0048125844277427665,0.006260203366665056,0.003910022995928202,0.0015082387851990775,0.0022802130021596367,0.0010571435898876758,0.00281679539255829,0.0070045815607396,0.005258219150692132,0.0020138236437829684,0.0038535377993422467,0.003701528950081258,0.003966573954426958,0.004797613687283326,0.001068220887673051,0.0013696069854465223,0.004760354961383687,0.004655599485929485,0.01604999145638919,0.006735936723774741,0.0055594521709416925,0.008490373567104095,0.0007979477514257476,0.001532208223522579,0.0012563205151794915,0.001378139882174068,0.002118912797144796,0.0019148885074562207,0.003722181289631642,0.001631024211477328,0.009255321958747485,0.005450938888575322,0.008882242813351046,0.04090119253250356,0.01096794384967686,0.0075110235795274715,0.002392794925794241,0.004705630661389549,4.103798730976745e-05,0.004578154099108742,0.013862809131948078,0.01032853020164911,0.007305356465240746,0.01302837018253817,0.014576249626705132,0.024605585389044685,0.00784367880265917,0.018410584250904895,0.0031993351318715686,0.006365277577594777,0.00304562446417916,0.0075298727722683334,0.004512771593632743,0.005958301858290873,0.0044737972454659,0.00531135442140575,0.012456473767706687,0.016124380484863428,0.007719495296460698,0.0037888330215205173,0.006856583276186868,0.006953969336866716
521CI,0.004669077004868092,0.0014156946919472095,0.01215086306294221,0.010353380587763026,0.014295175240953603,0.016993545021750968,0.01295059061617381,0.003475899550510291,0.026085614934950728,0.03093224813054692,0.008046465064012681,0.009927730445487849,0.016313702984270196,0.016313778049313044,4.239242764094228e-09,2.7931114120737906e-09,0.033500366959246325,0.017641195015617214,0.006961667121493146,0.0026105416902057286,0.00799065440203977,0.0052610039590995274,0.005217411227243239,0.004381188197193256,0.0006596060228103769,0.003258090329561645,0.0017408340488457071,0.0027000186769352,0.006708409395118202,0.005662948740302139,0.004502479407438934,0.003831453694118276,0.00549629232914458,0.0022629147436283173,0.004705270070782023,0.0012907601088274088,0.0026705204816967858,0.005599982193433477,0.013618946504385452,0.010712208772338125,0.014484622088855693,0.017069523150264335,0.017597471316168057,0.0192571972780675,0.06421756665231583,0.02408899806224783,0.02258539057058287,0.1343006440824193,0.0025217677399077165,0.008106629314071356,0.008180292212523338,0.006564511144084314,0.015975397902066712,0.008820546528376688,0.008035848041548783,0.047762702013713965,0.0823394221766438,0.010364732534865643,0.04875432564661315,0.04654334474419587,0.048571803928515664,0.05393457081907562,0.01231514518468403,0.00710201684187551,0.015097426635387493,0.030762914910234435,0.012704758195451428,0.005911873063035968,0.007930706811652843,0.010965104718429252,0.0037347595067158405,0.011397453230720896,0.00791005544192046,0.004577917039090619,0.011470992908140682,0.005261947879947112,0.0064660263360262855,0.018016197832888797,4.04452410946225e-05,7.50168141220956e-05,0.029242327858308048,0.002133558415644434,0.02718762717513674
523,0.0006632479486123758,0.0005054451949736996,0.0013148811052292448,0.0149205921662655,0.048543449334339676,0.0007921133443768263,0.0014157503071347641,6.480828842124498e-05,0.0014304922085070953,0.0014418325596230862,0.0007501333411137364,0.0010852931610545425,0.001783403606445672,0.0017834118125082843,0.00032838039164515464,0.0002838084671122673,0.0028353692738458426,0.0011227753091458412,0.0013228434932563056,0.00046532431133503423,0.0008251902402116572,0.0047916914679224385,0.003891483062733641,0.003508696959175918,0.00023608535651445576,0.0018439307617557348,0.0013935558061858293,0.0019328405070365825,0.005123344328659547,0.004201760988301241,0.0003829455001148285,0.00041860807998787163,0.0004381893742860706,0.00023790717535774234,0.0007099588236870331,0.00018339033597169265,0.00013492287601156897,0.0006096115174808992,0.0016197961702542696,0.0011521722834870317,0.0014208569763360425,0.0010295250044859898,0.0014375288605484335,0.021713955909994538,0.012113681636052337,0.14729399048180697,0.0037144224092893726,0.024867999494887185,0.0013062625236850522,0.007999793618161803,0.0005787673045441518,0.001215123664182607,0.0029944831166670285,0.0007749749931140666,0.0004886380866209747,0.0388466740077192,0.08986574788896175,0.007982650666282717,0.5849393393455409,0.0016129869722015181,0.006006499828358332,0.0042690394179014666,0.0029189750888313935,0.0010874408946222533,0.0022448833180068587,0.01621890823027248,0.0026225098257079736,0.0006526364514066093,0.0011009218822233826,0.001903271508459633,0.01213415516193391,0.002464708501438754,0.010644042724910319,0.0019626814476576167,0.001113485203923944,0.0008946572330911429,0.008339034326082514,0.020755563146131167,0.0,0.0010333573687437562,0.0020027973287997983,0.0005218031185070384,0.007192536172022315
524,0.0056087754865599216,0.013452579732307065,0.03093859545345725,0.02109634793772135,0.015363856484621548,0.0008596178920418928,0.001536401707301489,7.033130381529204e-05,0.0015523999255771103,0.0015647067106988937,0.0008140603185341273,0.0011777827327062033,0.0019353867217561144,0.0019353956271461006,0.0003563652374471439,0.0003079948570171134,0.0011014379280308098,0.010114397608024867,0.00025284608975507456,0.001786849401831945,0.007875090220440148,0.0028774119874895475,0.002180763503035383,0.003612768685256587,0.0008484753544830069,0.006064289537242836,0.0019133640876823018,0.005331101182996092,0.005015675443464211,0.0034132113504729655,0.003453894196079796,0.005888459008353967,0.009245929090178032,0.0015172040483275517,0.0011033242291943477,0.0005552832689774226,0.0027228047309611845,0.002167997371710056,0.014396164537107441,0.011886294352901262,0.005728430650352373,0.005268617127444478,0.006706821542348106,0.0009247811626321384,0.0004452596836316767,0.008456308174963803,0.03278115563551951,0.046184701978429055,0.0039109541190742855,0.008787622207662037,0.011597620516602201,0.0014284708661020447,0.0127032355100719,0.0030485427894051628,0.002543544746778585,0.007650685450246516,0.02218829525882318,0.30834353176259305,0.040490380552352816,0.006185154007604562,0.033065915908409495,0.00984223452499447,0.009981706825016624,0.0021971128908114864,0.004768677005662743,0.0003955829117310312,0.008538252528987492,0.00959718761046017,0.007154218756169052,0.007001790459532901,0.08188173309346759,0.006973922489813869,0.021028193915341248,0.009594751939973053,0.010934407000614075,0.005467116995736012,0.003813687798734128,0.006307763489519331,0.0,0.15210755089189784,0.003829461296478602,0.0007815603327546729,0.024251361599755272
525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007211133933141068,0.06901486126314788,0.0,0.0,0.0,0.0,0.0,0.0,6.644572032640412e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORE,0.058998094112113354,0.0013887907927462352,0.004437342593608307,0.0007963970609218496,0.0008941149376739535,0.02283181972227787,0.006045074241094435,0.0012453530531099737,0.04123240752174436,0.041559281010375364,3.8461099382421563e-07,0.0046340641417231656,0.007614907196889934,0.007614942235736453,3.797113410803299e-09,2.5018054852820373e-09,0.013111413426547173,0.009749757343439866,0.012288318725741647,0.004885078557542177,0.004766178671565747,0.0017961514095457874,0.010985962616517323,0.002582197447889191,3.073142481194657e-05,0.0023102269072524666,0.00010418595800845499,0.00129409217879584,0.013165329706175993,0.003918524122660646,0.0036737949049177564,0.00843370330919703,0.002467639756773101,0.0054134495827922536,0.02131921959710109,0.0001167593534599869,0.0005119881395416345,0.007881006959547094,0.04677292695398496,0.062477264965062146,0.09600676428299923,0.06379111176201496,0.1084525719407028,0.0011041477505964042,0.0023321179703299877,0.006730533410727118,0.014574506885629578,0.015814278972051114,0.001671907985752098,0.010637534084204177,0.1330670320584306,0.007615638685984724,0.03225103169946499,0.01786796311875693,0.0246003481833442,0.03525631485689751,0.04119691934200853,0.05000284158844551,0.0034891237502518574,0.003712150196351479,0.09345000072176894,0.025455726076905973,0.06149735422556975,0.007580218417590606,0.046538836955235106,0.05476326335679191,0.0203115822393535,0.015033968248274701,0.09484661268218458,0.04122308030216564,0.04361592513300575,0.10367511067127361,0.08492731639959732,0.050642091365643495,0.08160505245019212,0.01415484568517094,0.08658285672095666,0.05513213637848634,0.00040414479179787146,0.012822247600971306,0.011682816923778556,0.011729791604555142,0.010073675129331477
532RL,0.00735446504965413,0.002232581473471709,0.01442580562893778,0.013814870028777534,0.01608754858078124,0.0009639091561358241,0.0017228022902743914,7.886409570826681e-05,0.0017407414574561037,0.00175454133641547,0.000912824409480358,0.0013206746514983591,0.0021701932905713642,0.002170203276388349,0.00039960047188859424,0.0003453616606517439,0.0014698528989234602,0.002722817900183337,0.010472050944945322,0.001832294284970521,0.005180439183704992,0.003530635250422401,0.0050807914987019516,0.0039990262696663476,0.0013046693318758001,0.0034038086240643266,0.00209175123898006,0.0035786430427392816,0.0021997790683367224,0.006079613483378671,0.003648431488573896,0.0018694947664943528,0.004123419957233821,0.0037753386586137495,0.005415251015802123,0.0022341165067510252,0.005604065309572008,0.0030219700136758544,0.014356273328056796,0.005638681622599903,0.007052087425993166,0.009439504440867162,0.009203979427462348,0.036293519097668654,0.04535990007164883,0.008478692578741539,0.023664954170836083,0.024967240067585182,0.000823953980693568,0.005232660664704461,0.007272983739324806,0.006027083817827851,0.018310827345160756,0.012709479885847868,0.01725061465220631,0.006622056777763474,0.009340639198106505,0.0029282741111283455,0.00011864629349380481,3.7264216665856955e-05,0.0021025446553360186,0.0138414947882738,0.007498823183064944,0.0030969024831560368,0.008044057929876327,0.02892522484438372,0.006985380745483269,0.01325196472478756,0.004931886190973727,0.003921454600810891,0.005245189236657877,0.002584158082184708,0.0022710855235966074,0.008709582069349624,0.009837600807413565,0.006630604402025811,0.008163300998650435,0.0024517675114358707,0.00018109726169112913,9.943110948347126e-05,0.004517643244465154,0.0024309657456669134,0.001079696958834991
5411,0.000774237534399944,0.0010827539112684718,0.0050701525861385766,0.005889013730308622,0.017633366712549586,0.004265715645145721,0.0076241465664434556,0.00034900779265511995,0.007703535153657098,0.0077646055970732285,0.004039643507901885,0.005844557536550772,0.00960404558215036,0.009604089773717035,0.0017684052214798109,0.0015283749819138155,0.00653450835257984,0.004363593476645152,0.0033444088384751765,0.006037462185784455,0.0029856743128691856,0.003829919186167741,0.008045056616020679,0.002741513017935398,0.0028130232231896126,0.0006777560914837749,0.0011116559993352719,0.0012689905706814628,0.003910787454501192,0.006167572144380271,0.0010450365127199215,0.002957840528806662,0.0026700758533693557,0.0041907831704307615,0.005431058583064456,0.0019543472324175097,0.0015779283460476347,0.004697661881771816,0.0065761838793322565,0.002578062191353564,0.0014364561286450608,0.0035353425358815127,0.0033429828507395834,0.001066494452208375,0.006153503195518961,0.002653128920881935,0.001216364610657165,0.002899389711609199,0.00237683690222683,0.0029538969975109117,0.0016542166046360175,0.005442546541306065,0.0058234553500156475,0.005495282193452651,0.007067850375650223,0.004478711796458775,0.01221072380750209,0.01971563697319626,0.005798918389983642,0.0007628306895332577,0.014082507610873842,0.0016251305244925338,0.006196145690497114,0.00790048899521545,0.014328927036718725,0.01521257193084831,0.008212524424877087,0.003931336762147001,0.0013517211049624786,0.005328500193019972,0.016920361235018052,0.005157158167856848,0.003958385686197624,0.005403940032777003,0.026587840952476082,0.002344279668932855,0.0026691872287743436,0.004802755828627109,0.0013479990713038594,0.0004063564351648835,0.01020605879292427,0.0038184710330307907,0.00219565162839649
